date,average,industry
2020-04,223.356,Consumer_Discretionary
2020-05,243.923,Consumer_Discretionary
2020-06,267.552,Consumer_Discretionary
2020-07,277.789,Consumer_Discretionary
2020-08,298.139,Consumer_Discretionary
2020-09,301.154,Consumer_Discretionary
2020-10,299.289,Consumer_Discretionary
2020-11,324.216,Consumer_Discretionary
2020-12,349.038,Consumer_Discretionary
2021-01,359.813,Consumer_Discretionary
2021-02,367.594,Consumer_Discretionary
2021-03,377.605,Consumer_Discretionary
2021-04,398.532,Consumer_Discretionary
2021-05,381.43,Consumer_Discretionary
2021-06,378.959,Consumer_Discretionary
2021-07,377.566,Consumer_Discretionary
2021-08,377.603,Consumer_Discretionary
2021-09,398.167,Consumer_Discretionary
2021-10,413.356,Consumer_Discretionary
2021-11,424.757,Consumer_Discretionary
2021-12,409.226,Consumer_Discretionary
2022-01,415.777,Consumer_Discretionary
2022-02,412.499,Consumer_Discretionary
2022-03,370.189,Consumer_Discretionary
2022-04,379.09,Consumer_Discretionary
2022-05,349.05,Consumer_Discretionary
2022-06,336.347,Consumer_Discretionary
2022-07,315.52,Consumer_Discretionary
2022-08,349.521,Consumer_Discretionary
2022-09,324.578,Consumer_Discretionary
2022-10,307.882,Consumer_Discretionary
2022-11,327.984,Consumer_Discretionary
2022-12,332.297,Consumer_Discretionary
2023-01,362.951,Consumer_Discretionary
2023-02,386.675,Consumer_Discretionary
2023-03,387.29,Consumer_Discretionary
2023-04,401.786,Consumer_Discretionary
2023-05,401.629,Consumer_Discretionary
2023-06,410.996,Consumer_Discretionary
2023-07,438.715,Consumer_Discretionary
2023-08,459.066,Consumer_Discretionary
2023-09,458.205,Consumer_Discretionary
2023-10,428.593,Consumer_Discretionary
2023-11,449.358,Consumer_Discretionary
2023-12,493.567,Consumer_Discretionary
2024-01,501.357,Consumer_Discretionary
2024-02,521.02,Consumer_Discretionary
2024-03,511.054,Consumer_Discretionary
2024-04,503.557,Consumer_Discretionary
2024-05,519.596,Consumer_Discretionary
2024-06,538.967,Consumer_Discretionary
2024-07,544.868,Consumer_Discretionary
2024-08,518.188,Consumer_Discretionary
2024-09,565.312,Consumer_Discretionary
2024-10,600.231,Consumer_Discretionary
